attributeName,attributeValue,testName,subTestName,subSubTestName,relaxedUpperLimit,upperLimit,measurementValue,lowerLimit,relaxedLowerLimit,measurementUnits,priority,status,failureMessage,startTime,stopTime,timeInterval
SwName,LN DFU,,,,,,,,,,,,,,,
SwVersion,A_2.33.0.2-M_2.1.0-S0.0.6,,,,,,,,,,,,,,,
PrimaryIdentity,DLX1443001H1M9K1K,,,,,,,,,,,,,,,
LimitVersion,v1.0.0,,,,,,,,,,,,,,,
FixtureID,SC20210131LH-000004,,,,,,,,,,,,,,,
HeadID,4,,,,,,,,,,,,,,,
,,PMU,UnderVoltageWarning_Stowe,GPIO_PMU_TO_SOC_TRIGGER_3_LOW,NA,0,0,0,NA,,0,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Stowe,GPIO_PMU_TO_SOC_TRIGGER_4_LOW,NA,0,0,0,NA,,0,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Stowe,Set_Throttle_Outputs_High,,1,1,0,,,,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Stowe,GPIO_PMU_TO_SOC_TRIGGER_0_HIGH,NA,1,1,1,NA,,0,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Stowe,GPIO_PMU_TO_SOC_TRIGGER_2_HIGH,NA,1,1,1,NA,,0,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Stowe,GPIO_PMU_TO_SOC_TRIGGER_3_HIGH,NA,1,1,1,NA,,0,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Stowe,GPIO_PMU_TO_SOC_TRIGGER_4_HIGH,NA,1,1,1,NA,,0,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Stowe,Set_Throttle_Outputs_Default,,1,1,0,,,,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Vale,Enable_Test_mode,,1,1,0,,,,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Vale,Read_Test_mode,NA,1,1,1,NA,,0,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Vale,Config_PMU_Trigger,,1,1,0,,,,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Vale,SIMETRA_UVWARN_L_LOW,NA,0,0,0,NA,,0,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Vale,Set_Throttle_Outputs_High,,1,1,0,,,,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Vale,SIMETRA_UVWARN_L_HIGH,NA,1,1,1,NA,,0,PASS,No user failure message was provided,,,
,,PMU,UnderVoltageWarning_Vale,Set_Throttle_Outputs_Default,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Storage,Info_2,NANDUID,,1,1,0,,,,PASS,No user failure message was provided,,,
NANDUID_MSP0_CH0_Die0,45 45 50 05 36 18 30 34 02 08 21 30 39 37 34 30 ,,,,,,,,,,,,,,,
,,Storage,Info_2,MSP0_CH0_Die0,,1,1,0,,,,PASS,No user failure message was provided,,,
NANDUID_MSP0_CH1_Die0,45 45 50 01 26 18 30 34 02 08 21 30 39 37 34 30 ,,,,,,,,,,,,,,,
,,Storage,Info_2,MSP0_CH1_Die0,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_Total_Controller_Count,1,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_Total_Controller_Count,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_Total_Die_Count,2,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_Total_Die_Count,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Storage,Info_2,NAND_CSID,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_FCE0,0x0000E47603983E45,,,,,,,,,,,,,,,
,,Storage,Info_2,FCE0,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_FCE1,0x0000E47603983E45,,,,,,,,,,,,,,,
,,Storage,Info_2,FCE1,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_ID,0x0000E47603983E45,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_ID,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_CS,00000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011 = 0x0003 = 2,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_CS,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_VENDOR,Sandisk,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_Vendor,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_CAPACITY,128GB,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_Capacity,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_Die_Name,tlc_3d_g5_2p_512,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_Die_Name,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_Controller_UID,0ba0160423e53c14,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_Controller_UID,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_TYPE,S5E,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_TYPE,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_Cell_Type,TLC,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_Cell_Type,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_Model_Number,APPLE SSD AP0128Z                       ,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_Model_Number,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_FW_Revision,539,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_FW_Revision,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_MSP_Revision,4.12.2.0.0.0,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_MSP_Revision,,1,1,0,,,,PASS,No user failure message was provided,,,
NAND_SIZE,128GB,,,,,,,,,,,,,,,
,,Storage,Info_2,NAND_Size,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Storage,Info_2,EEEE_CODE_Compare,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Storage,Info_GBBTest_1,NAND_DEBUG_TEST_BEGIN,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,Audio_reset_1,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,DELAY_1000MS_1,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,Audio_reset_2,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,DELAY_1000MS_2,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,Audio_reset_3,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,DELAY_1000MS_3,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,Audio_turnoff_1,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,DELAY_1000MS_4,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,Audio_reset_4,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,DELAY_1000MS_5,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,Audio_reset_5,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,DELAY_1000MS_6,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,Audio_reset_6,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,DELAY_1000MS_7,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Speaker,Reset,Audio_turnoff_2,,1,1,0,,,,PASS,No user failure message was provided,,,
,,SOC,Info_SEP,SEP_INIT,,1,1,0,,,,PASS,No user failure message was provided,,,
,,SOC,Info_SEP,SEP_W,,1,1,0,,,,PASS,No user failure message was provided,,,
,,SOC,Info_SEP,SEP_INFO,,1,1,0,,,,PASS,No user failure message was provided,,,
,,SOC,Info_SEP,SEP_G,,1,1,0,,,,PASS,No user failure message was provided,,,
,,SOC,Info_SEP,SEP_LYNX,,1,1,0,,,,PASS,No user failure message was provided,,,
,,SOC,Info_SEP,SEP_C,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Smokey_Run,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,THERMAL0,NA,2147483647,27.82,-2147483648,NA,C,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,socname_1,NA,4294967295,1937006964,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,socname_2,NA,4294967295,25966,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,vendor_1,NA,4294967295,1097887852,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,vendor_2,NA,4294967295,101,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,model_1,NA,4294967295,8112,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,primary-cpu_1,NA,4294967295,1114401146,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,primary-cpu_2,NA,4294967295,2053206628,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fuse-rev_1,NA,4294967295,4,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,security-epoch_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,security-domain0_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,security-domain1_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,production-mode_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,board-id_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,io-leakage-bin-fuse_1,NA,4294967295,1149350,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,revision_1,NA,4294967295,16944,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Voltage_1,NA,4294967295,3173718,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Frequency_1,NA,4294967295,892547917,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Frequency_2,NA,4294967295,18554,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,dram-memory-vendor_1,NA,4294967295,1215917673,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,dram-memory-vendor_2,NA,4294967295,120,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,awake_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,sleep_media_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,aop_ddr_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,s2r_aop_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bin-cut-info-change-flag_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,dram-memory-io-width_1,NA,4294967295,825630818,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,dram-memory-io-width_2,NA,4294967295,6911091,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,dram-memory-revid1_1,NA,4294967295,63,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,dram-memory-revid2_1,NA,4294967295,63,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,dram-memory-type_1,NA,4294967295,1396986433,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,dram-memory-type_2,NA,4294967295,1293960260,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,dram-memory-type_3,NA,4294967295,1379213395,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,dram-memory-type_4,NA,4294967295,12598,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,memctlr-cfg-channels_1,NA,4294967295,8,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,memctlr-num-ctrls_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,memctlr-cfg-size_1,NA,4294967295,942750002,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,memctlr-cfg-size_2,NA,4294967295,2116930,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,efi-memory-size_1_L,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,efi-memory-size_1_H,NA,4294967295,2,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,package-id_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,prod-id_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,secure-mode_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,gpio-iol-4_1,NA,4294967295,62,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,gpio-ioh-4_1,NA,4294967295,54,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,gpio-iol-8_1,NA,4294967295,118,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,gpio-ioh-8_1,NA,4294967295,104,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,gpio-iol-14_1,NA,4294967295,203,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,gpio-ioh-14_1,NA,4294967295,178,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,binning-revision_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BBLibVersion_1,NA,4294967295,908996657,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BBLibVersion_2,NA,4294967295,892160566,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BBLibVersion_3,NA,4294967295,2021141840,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BBLibVersion_4,NA,4294967295,3222858,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_reportlabelcontext_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbdmalb.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbspmilb.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.uwb.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_noonline_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_cc_1,NA,4294967295,500,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_nodmainsleepcycle1_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_ifmaxapdusize_1,NA,4294967295,224,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbftmtx.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bb_reset_detect_dly_1,NA,4294967295,400,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_reporting_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_vbat_min_1,NA,4294967295,3800,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bb_train_time_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_maxdmalbsz1_1,NA,4294967295,1048576,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bbwaitwfr_1,NA,4294967295,1000,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_wlsocram_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_secryptotextpattern_1,NA,4294967295,1918987876,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_secryptotextpattern_2,NA,4294967295,28525,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_dsskipwakeuptimechecking_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.nfc2.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_debugconsolesize_1,NA,4294967295,524288,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bbsleeprandbbforcemode_1,NA,4294967295,7106669,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bbpostfwdelay_1,NA,4294967295,1000,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bbnopblaspm_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.sh_bt_gpio3.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_memrw_1,NA,4294967295,7104609,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.randomgps.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bbwaitpresleep_1,NA,4294967295,1000,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_logdump_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_clearsd_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_mtetemp_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.shseping.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_fatalerror_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_vbat_min_ul_1,NA,4294967295,4000,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bbmode_retryattempts_1,NA,4294967295,3,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bb_disablesvid_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_pcied3bbsleepwait_1,NA,4294967295,2000,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_sesigntexthalfsize_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bbdmainftm_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_dsskipwakeupsourcechecking_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_mteprsvhist_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbhsic.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_nfc_lpem_diags_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_btcoredump_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_enablecd_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbqlinkshmoo.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbqlink.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.wlrwake.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_dsminwaketimesmult_1,NA,4294967295,6,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.wlspmiheb_motion.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbwlspmilb.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbnvrestore.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_clearbtcd_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbtput.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_dsskipsleepcounterchecking_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_dswaketoleranceins_1,NA,4294967295,5,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.btspmiarbit.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_wifi_sr_guard_1,NA,4294967295,200,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbpciespeedchange.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bbtemp_delta_soc_limit_1,NA,4294967295,15,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_no_simtypecheck_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbwci.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bboscarlb.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_debugconsolelevel_1,NA,4294967295,1229866575,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbmips.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_jtfixture_1,NA,4294967295,6579829,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_ftmdelay_1,NA,4294967295,200,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.sie.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_dsinterval1_1,NA,4294967295,100,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbping.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_btloadfwbaud_1,NA,4294967295,1500000,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_pciel1xbbsleepwait_1,NA,4294967295,300,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_senosessionidreset_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bbmode_setdly_1,NA,4294967295,1000,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_clearcd_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.wluart.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bbwf.*.bb_sim_present_1,NA,4294967295,1953653113,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_dsminwaketimes_1,NA,4294967295,3,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_ctmeasuredelay_1,NA,4294967295,2000,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.btsleepcycle.nofaildscounter_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_chg_max_time_1,NA,4294967295,180,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbaudiolb.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_dsminwaketimesturnall_1,NA,4294967295,2,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_ctmeasuredelaybg_1,NA,4294967295,4000,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_bb_tput_sz_1,NA,4294967295,1048576,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.bbvinyl.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_mtereporting_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,LibCfg_*.shpmtrans.mtedisabled_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_BB_PLATFORM_2_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_apSoC_1,NA,4294967295,1937006964,0,NA,,0,PASS,No user failure message was provided,,,
